id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm365670,Perú: Tesoro Escondido,MOVIE,"Perú: tesoro escondido is a documentary genre film about the secrets of Perú. The millinery culture of their ancestors, the beautiful landscapes, the tourist places and other places not yet discovered by the tourism and culinary culture, one of the richest in the world, stands out in this story. The documentary tells a story of a journey through culinary culture, beaches, the Amazon and the cultural heritage of the civilizations that inhabited Peru. Throughout the film, part of the geography and society of Peru is portrayed. The documentary focuses on five main areas: culinary culture, beaches, the Cordillera, the Amazon and the cultural heritage of ancient civilizations. This story focuses on highlighting the best known icons of the country, such as Machu Picchu, and others not so well known and difficult to access. The film is dressed with impressive images of the Ica desert and the sunrise in the Amazon jungle.",2017,,76,['documentation'],['PE'],,tt7679306,6.1,527,0.0,0.0
tm415875,Break,MOVIE,"Lucie, a young dancer suffers an accident. When she wakes up from a coma, she and her partner start training for a dance show. On the way, she starts looking for her estranged father, a path that might lead her to life-changing love.",2018,,91,"['drama', 'comedy', 'european']",['FR'],,tt7343574,5.7,1177,0.0,0.0
ts82398,My Dead Ex,SHOW,"A classic, will-they-won't they romance story. Charley is living your typical teenage girl’s life. Ben, Charley’s not so secret admirer, isn’t living at all. But a little thing like death can’t stop these two teens from falling in love. Or maybe it can.",2018,,25,"['comedy', 'drama', 'scifi']",['US'],1,tt11515942,7.4,485,0.0,0.0
ts78353,Misty,SHOW,"When a popular anchorwoman for a prime time news show becomes the suspect in a murder case, her estranged husband - who has worked as a prosecutor in the past but now works as a public defender - decides to defend his wife.",2018,TV-MA,71,"['drama', 'crime', 'thriller', 'romance']",['KR'],1,tt7890244,8.1,620,0.0,0.0
tm432838,Black Is Beltza,MOVIE,"New York City, October 10, 1965. A group of wooden giant figures from Pamplona, representing Basque culture and traditions, parade down the street; but the local authorities have not allowed the appearance of all of them: due to the racial prejudices that persist in many sectors of society, the participation of two black giants has been banned.",2018,,88,"['thriller', 'animation', 'drama']",['ES'],,tt8512986,5.8,301,0.0,0.0
ts84977,Terrorism Close Calls,SHOW,"The war on terror is everywhere and anywhere. In this series, we learn about the deadly terrorist attacks that almost happened or were not as deadly as planned. Each episodes explores a recently declassified terrorist scheme intended to cause mass casualties.",2018,,48,['documentation'],['US'],1,tt6775816,5.2,712,0.0,0.0
tm427143,Edge of Fear,MOVIE,"After being stabbed in the heart by ruthless home invaders, a man is left for dead. Now weak, outnumbered, and knife sticking from his chest, he attempts to do the impossible: save his wife from these murderers before he bleeds to death.",2018,R,91,"['action', 'thriller', 'crime']",['US'],,tt7149916,4.4,3187,0.0,0.0
ts82296,My ID is Gangnam Beauty,SHOW,"This romantic comedy chronicles the life of Mirae, who has always believed that her life would be better if she were born more beautiful. After she goes under the knife, she comes out looking like the beautiful woman she has always dreamed of becoming. She feels ready to take on the world for the first time, and she falls madly in love with Seok, the perfect man. Except Seok hates people who get plastic surgery.",2018,TV-MA,57,"['drama', 'comedy', 'romance']",['KR'],1,tt8585954,7.4,4021,0.0,0.0
ts79330,Girls Incarcerated,SHOW,"An eight-part documentary series that goes behind the scenes at Madison Juvenile Correctional Facility in Indiana, where teenage girls struggle to overcome their troubled pasts and find hope for the future.",2018,TV-MA,43,"['reality', 'documentation']",['GB'],2,tt8092942,7.2,1097,0.0,0.0
tm346398,Ryan Hamilton: Happy Face,MOVIE,"Small-town import Ryan Hamilton charms New York with folksy comic observations on big-city life, hot-air ballooning and going to Disney World alone.",2017,,56,"['comedy', 'documentation']",['US'],,tt6892378,7.3,932,0.0,0.0
tm376840,End Game,MOVIE,"Filmed and edited in intimate vérité style, this movie follows visionary medical practitioners who are working on the cutting edge of life and death and are dedicated to changing our thinking about both.",2018,,40,['documentation'],['US'],,,,,0.0,0.0
tm367473,Bad Seeds,MOVIE,"Wael, a former street child, makes a living from small scams with his adoptive mother and partner-in-crime Monique. When this unconventional duo swindles the wrong guy, Victor, an old acquaintance of Monique now in charge of a support organization for troubled teens, they have no choice but to become his interim secretary and educator in order to redeem themselves.",2018,,100,"['comedy', 'european']",['FR'],,tt6708116,7.3,5461,0.0,0.0
ts83430,Smoking,SHOW,"Seeking a greater justice, a band of homeless assassins flays their human targets and delivers the tattooed skins as proof of a contract fulfilled.",2018,TV-MA,24,"['crime', 'drama', 'comedy']",['JP'],2,tt8758778,7.4,457,0.0,0.0
tm409942,Shéhérazade,MOVIE,"Zachary, 17 years old, gets out of jail. Rejected by his mother, he hangs out in the mean streets of Marseille. He falls in love with Shéhérazade, a young prostitute of whom he becomes the pimp without realizing it...",2018,,111,"['thriller', 'drama', 'romance', 'european']",['FR'],,tt8459250,7.0,2242,0.0,0.0
tm300440,The Mansion,MOVIE,"A band of students comes to celebrate the New Year in an old manor house isolated from everything. But soon after their arrival, strange events disrupt the atmosphere, before the party turns squarely to the nightmare ...",2017,PG-13,100,"['comedy', 'horror', 'european']",['FR'],,tt7029854,4.6,2645,0.0,0.0
tm408890,Yucatán,MOVIE,Two white collar thieves compete fiercely against the other trying to steal to an old baker the millions he won on the lotto.,2018,PG,129,"['comedy', 'romance', 'european']",['ES'],,tt6502956,5.5,2143,0.0,0.0
tm307950,Mike Birbiglia: Thank God for Jokes,MOVIE,"Mike Birbiglia declares that a joke should never end with ""I’m joking."" In his all-new comedy, Birbiglia tiptoes hilariously through the minefield that is modern-day joke-telling. Join Mike as he learns that the same jokes that elicit laughter have the power to produce tears, rage, and a whole lot of getting yelled at. Ultimately it's a show that asks, “How far should we go for the laugh?”",2017,,71,['comedy'],['US'],,tt6608034,7.5,2494,0.0,0.0
tm375729,Us and Them,MOVIE,"Ten years ago, on a train home during the busy Spring Festival travel period, fate brings Xiaoxiao and Jianqing together. Like many young couples, they meet, fall in love, and strive to make it work, but eventually, the harsh realities of life make them drift apart. Ten years later, they run into each other again. Will they make the most of this second chance and rekindle what they once lost?",2018,,120,"['drama', 'romance']",['CN'],,tt8033592,7.3,4198,0.0,0.0
tm313424,Pad Man,MOVIE,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",2018,PG-13,140,"['drama', 'comedy']",['IN'],,tt7218518,7.9,25539,0.0,0.0
tm426117,On My Skin,MOVIE,"The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week's time, a family is changed forever.",2018,,100,"['drama', 'european']",['IT'],,tt7121252,7.3,9211,0.0,0.0
tm244321,Sun Dogs,MOVIE,A man eager to serve his country but rejected by the Marines pairs up with a young runaway to form an unlikely team on a misguided adventure.,2017,,93,"['comedy', 'drama', 'fantasy']","['MX', 'US']",,tt5665452,6.2,2322,0.0,0.0
tm372610,Derren Brown: Miracle,MOVIE,"Illusionist Derren Brown reinvents the concept of ""faith healing"" through a series of stunts that debunk the confines of fear, pain and disbelief.",2018,,73,['documentation'],['GB'],,tt8599562,6.5,1037,0.0,0.0
tm409456,Manto,MOVIE,"In Bombay's seedy-shiny film world, Manto and his stories are widely read and accepted. But as sectarian violence engulfs the nation, Manto makes the difficult choice of leaving his beloved Bombay. In Lahore, he finds himself bereft of friends and unable to find takers for his writings.",2018,,113,"['drama', 'history']",['IN'],,tt6923462,7.3,4248,0.0,0.0
tm242108,Little Boxes,MOVIE,"It's the summer before 6th grade, and Clark is the new-in-town biracial kid in a sea of white. Discovering that to be cool he needs to act 'more black,' he fumbles to meet expectations, while his urban intellectual parents Mack and Gina also strive to adjust to small-town living. Equipped for the many inherent challenges of New York, the tight-knit family are ill prepared for the drastically different set of obstacles that their new community presents, and soon find themselves struggling to understand themselves and each other in this new suburban context.",2017,,84,"['drama', 'comedy']",['US'],,tt5030402,5.9,1986,0.0,0.0
ts95011,Move,SHOW,"The series is called MOVE and each episode brings us inside the life of a Canadian living with mental illness who has found a positive way to ""self-medicate"" through the discovery of exercise and human movement.",2018,TV-MA,48,['documentation'],['US'],1,tt9165300,7.4,116,0.0,0.0
tm242765,Raising the Bar,MOVIE,"16-year-old Kelly quits an elite gymnastics program and moves to Australia. To help out a new friend and show up an old rival she re-enters competitive gymnastics, she'll have to find a way to move forward while making amends with her past.",2017,PG,93,"['family', 'drama', 'documentation', 'sport']",['AU'],,tt8431292,5.5,1555,0.0,0.0
ts85276,Hymn of Death,SHOW,"Based on a true story, the drama tells the tragic love story of Kim Woo Jin, a married stage drama writer, and Yun Shim Duk, Korea's first professional soprano, who meet while studying at Tokyo University in the 1920s. Yun Shim Duk's recording of ""Death Song"" became the first Korean pop song in 1926.",2018,,45,"['drama', 'history', 'music', 'romance']",['KR'],1,tt8160064,7.6,1209,0.0,0.0
tm322210,Bomb Scared,MOVIE,"Somewhere in Spain, four ETA terrorists await a phone call before carrying out a mission, while the 2010 FIFA World Cup, where Spanish soccer team is one of the favorites to win, is being held in South Africa.",2017,,89,"['comedy', 'european']",['ES'],,tt6895746,5.6,2871,0.0,0.0
ts77467,Terrace House: Opening New Doors,SHOW,"The bright young people of Terrace House return to Japan, where they live together and face new relationship challenges.",2017,,39,"['reality', 'drama']",['JP'],6,tt7776244,7.8,968,0.0,0.0
ts83814,Undercover Law,SHOW,An action-packed series about several Colombian women who work as intelligence agents. They investigate the perilous criminal activities of drug lords while maintaining their lives outside of work. Undercover Law is based on a true story.,2018,,54,"['drama', 'action']",['CO'],1,tt8888710,7.2,215,0.0,0.0
tm439854,Baazaar,MOVIE,"After moving to Mumbai, an ambitious young man becomes the stock trader for a notorious businessman.",2018,,140,"['crime', 'drama', 'thriller']",['IN'],,tt6514196,6.5,5590,0.0,0.0
tm340587,Ittefaq,MOVIE,"Police officer Dev investigates a double murder case that has only two witnesses - an acclaimed writer Vikram and a young homemaker Maya, who also happen to be the prime suspects in the case. He finds himself being torn between their own version's of what happened on the fateful night, and takes it upon himself to figure out the real story and capture the real murderer.",2017,PG,107,"['crime', 'thriller']",['IN'],,tt6692354,7.2,12262,0.0,0.0
ts68146,Myths & Monsters,SHOW,This documentary series tells the stories that have gripped imaginations for centuries and reveals the fascinating and unexpected history behind them.,2017,TV-PG,43,"['documentation', 'fantasy', 'european']",['GB'],1,tt7531644,7.7,841,0.0,0.0
tm266705,Giant,MOVIE,"Having fought in the First Carlist War, Martin returns to his family farm in Gipuzkoa only to find that his younger brother, Joaquín, towers over him in height. Convinced that everyone will want to pay to see the tallest man on Earth, the siblings set out on a long trip all over Europe, during which ambition, money and fame will forever change the family’s fate. A story based on true events.",2017,PG-13,114,"['drama', 'history', 'european']",['ES'],,tt5693136,6.6,4302,0.0,0.0
tm372891,Chris Rock: Tamborine,MOVIE,"Chris Rock takes the stage for his first comedy special in 10 years, filled with searing observations on fatherhood, infidelity and American politics.",2018,,64,"['comedy', 'documentation']",['US'],,tt8005338,6.6,6982,0.0,0.0
